,Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM_PM10,SPM,si,ni,ri
971,307,9/10/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.125,20.825,27.5,61.5,12.65625,26.03125,34.375
972,307,10/13/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.55,25.925,47.5,89.5,13.1875,32.40625,59.375
973,307,10/20/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,15.925,26.425,49.0,95.5,19.90625,33.03125,61.25
974,307,10/23/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.95,25.925,54.0,97.5,13.6875,32.40625,67.5
975,307,10/27/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9.825,25.75,49.0,98.5,12.28125,32.1875,61.25
976,307,10/30/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9.55,22.875,39.0,101.0,11.9375,28.59375,48.75
977,307,3/11/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9.8,25.75,71.0,127.0,12.25,32.1875,88.75
978,307,6/11/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11.0,26.425,29.5,66.0,13.75,33.03125,36.875
979,307,10/11/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,12.25,18.275,29.0,82.5,15.3125,22.84375,36.25
980,307,11/13/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,18.65,27.2,48.5,117.0,23.3125,34.0,60.625
981,307,11/20/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11.35,25.625,39.5,83.5,14.1875,32.03125,49.375
982,307,11/24/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,9.875,24.725,82.5,128.5,12.34375,30.90625,100.83333333333333
983,307,11/27/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.075,25.475,58.5,97.5,12.59375,31.84375,73.125
984,307,1/12/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.45,21.15,50.5,72.0,13.0625,26.4375,63.125
985,307,4/12/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.85,23.825,61.5,78.5,13.5625,29.78125,76.875
986,307,8/12/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,7.4,16.825,53.5,91.0,9.25,21.03125,66.875
987,307,11/12/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,11.125,24.475,40.0,86.0,13.90625,30.59375,50.0
988,307,12/15/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,8.9,22.025,53.5,118.0,11.125,27.53125,66.875
989,307,12/18/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.75,23.75,49.0,97.5,13.4375,29.6875,61.25
990,307,12/22/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.5,23.975,67.0,119.0,13.125,29.96875,83.75
991,307,12/29/2010,Tamil Nadu,Madurai,"Fenner (I) Ltd. Employees Assiciation Building Kochadai, Madurai",Tamilnadu State Pollution Control Board,Industrial Area,10.675,24.175,48.5,86.5,13.34375,30.21875,60.625
992,308,5/1/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.1,25.03333333,60.66666667,138.3333333,13.875,31.291666662500003,75.8333333375
993,308,8/1/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.88333333,25.55,39.0,64.66666667,14.854166662499999,31.9375,48.75
994,308,12/1/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.483333333,22.61666667,52.33333333,90.0,10.604166666249998,28.2708333375,65.4166666625
995,308,1/19/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.35,22.93333333,54.66666667,103.3333333,11.6875,28.6666666625,68.3333333375
996,308,1/22/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.233333333,21.15,102.6666667,179.3333333,11.541666666249998,26.4375,107.55555556666667
997,308,1/29/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.86666667,26.68333333,41.66666667,87.33333333,14.833333337500001,33.3541666625,52.083333337499994
998,308,2/2/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.3,27.48333333,60.0,111.3333333,11.625,34.3541666625,75.0
999,308,5/2/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",6.85,20.63333333,48.33333333,84.0,8.5625,25.7916666625,60.416666662500006
1000,308,9/2/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.633333333,23.9,55.33333333,99.0,10.791666666249998,29.875,69.1666666625
1001,308,12/2/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.25,21.31666667,45.66666667,97.0,10.3125,26.6458333375,57.083333337499994
1002,308,2/16/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.65,23.73333333,47.66666667,84.33333333,12.0625,29.6666666625,59.583333337499994
1003,308,2/19/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.1,25.83333333,65.66666667,123.0,10.125,32.2916666625,82.0833333375
1004,308,2/23/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.8,21.31666667,40.0,135.3333333,11.0,26.6458333375,50.0
1005,308,2/26/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.05,25.73333333,57.33333333,105.0,15.0625,32.1666666625,71.6666666625
1006,308,2/3/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.4,23.28333333,136.3333333,236.3333333,11.75,29.104166662500003,118.77777776666666
1007,308,5/3/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.93333333,26.35,88.33333333,231.0,13.666666662499999,32.9375,102.77777777666667
1008,308,9/3/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.666666667,19.78333333,56.0,228.0,10.83333333375,24.729166662500003,70.0
1009,308,12/3/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.383333333,18.16666667,57.66666667,222.3333333,10.479166666249998,22.7083333375,72.0833333375
1010,308,3/19/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.95,25.18333333,60.66666667,219.3333333,14.9375,31.4791666625,75.8333333375
1011,308,3/23/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.416666667,22.91666667,82.0,267.3333333,11.77083333375,28.6458333375,100.66666666666667
1012,308,3/26/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.48333333,26.83333333,80.0,205.3333333,15.6041666625,33.5416666625,100.0
1013,308,3/30/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.78333333,31.83333333,79.66666667,155.6666667,15.979166662499999,39.7916666625,99.5833333375
1014,308,6/4/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.68333333,31.48333333,43.66666667,168.3333333,17.1041666625,39.3541666625,54.583333337499994
1015,308,9/4/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.35,33.0,37.33333333,127.3333333,19.1875,41.25,46.666666662500006
1016,308,4/13/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.85,26.375,59.33333333,207.0,16.0625,32.96875,74.1666666625
1017,308,4/16/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.51666667,28.65,66.33333333,145.6666667,18.1458333375,35.8125,82.9166666625
1018,308,4/20/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.61666667,28.16666667,53.66666667,123.3333333,18.2708333375,35.2083333375,67.0833333375
1019,308,4/23/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",14.56666667,31.51666667,41.66666667,144.0,18.2083333375,39.3958333375,52.083333337499994
1020,308,4/27/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.2,31.98333333,36.33333333,155.6666667,15.25,39.9791666625,45.416666662500006
1021,308,4/30/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",15.4,34.4,67.33333333,130.0,19.25,43.0,84.1666666625
1022,308,4/5/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.51666667,29.4,35.66666667,88.66666667,15.6458333375,36.75,44.583333337499994
1023,308,7/5/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.58333333,24.21666667,43.0,143.0,15.7291666625,30.270833337499997,53.75
1024,308,11/5/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.71666667,22.83333333,39.66666667,130.0,14.645833337500001,28.5416666625,49.583333337499994
1025,308,5/14/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.45,25.31666667,49.0,176.6666667,15.5625,31.6458333375,61.25
1026,308,5/18/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.8,21.1,28.5,152.5,13.5,26.375,35.625
1027,308,5/21/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.575,17.425,33.5,135.5,10.71875,21.78125,41.875
1028,308,5/25/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.55,15.575,33.5,125.5,9.4375,19.46875,41.875
1029,308,5/28/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.95,22.1,42.66666667,105.0,12.4375,27.625,53.333333337499994
1030,308,1/6/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.08333333,26.3,52.33333333,114.0,16.3541666625,32.875,65.4166666625
1031,308,4/6/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.46666667,19.36666667,41.0,113.6666667,13.083333337500001,24.2083333375,51.25
1032,308,8/6/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.16666667,18.5,33.66666667,104.6666667,13.9583333375,23.125,42.083333337499994
1033,308,11/6/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.966666667,21.21666667,55.66666667,102.6666667,12.45833333375,26.520833337499997,69.5833333375
1034,308,6/15/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.66666667,28.91666667,50.66666667,112.6666667,13.3333333375,36.1458333375,63.333333337499994
1035,308,6/18/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.71666667,26.11666667,34.33333333,82.0,14.645833337500001,32.6458333375,42.916666662500006
1036,308,6/22/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.91666667,27.01666667,36.66666667,83.66666667,14.8958333375,33.7708333375,45.833333337499994
1037,308,6/25/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.766666667,19.86666667,40.66666667,96.33333333,9.70833333375,24.8333333375,50.833333337499994
1038,308,6/29/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.316666667,23.43333333,25.66666667,91.66666667,11.64583333375,29.2916666625,32.0833333375
1039,308,2/7/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.7,28.825,43.5,92.0,14.625,36.03125,54.375
1040,308,6/7/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.875,26.2,38.5,86.5,12.34375,32.75,48.125
1041,308,9/7/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.275,30.1,62.5,141.0,12.84375,37.625,78.125
1042,308,7/16/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.325,24.0,32.5,130.0,12.90625,30.0,40.625
1043,308,7/20/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.875,28.125,30.5,114.5,14.84375,35.15625,38.125
1044,308,7/23/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.1,27.875,33.0,133.0,13.875,34.84375,41.25
1045,308,7/27/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.275,28.075,38.5,133.0,12.84375,35.09375,48.125
1046,308,7/30/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.875,26.9,82.5,136.0,11.09375,33.625,100.83333333333333
1047,308,3/8/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.125,25.35,64.0,100.0,12.65625,31.6875,80.0
1048,308,6/8/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.175,25.4,27.0,85.0,12.71875,31.75,33.75
1049,308,10/8/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.55,27.375,52.0,124.0,16.9375,34.21875,65.0
1050,308,8/13/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.75,23.025,39.5,86.5,10.9375,28.78125,49.375
1051,308,8/17/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.9,22.3,39.0,102.0,9.875,27.875,48.75
1052,308,8/20/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.4,24.675,31.0,92.0,10.5,30.84375,38.75
1053,308,8/24/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.4,24.725,36.0,100.0,10.5,30.90625,45.0
1054,308,8/27/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.35,29.075,53.5,94.0,15.4375,36.34375,66.875
1055,308,8/31/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.875,23.75,62.0,99.5,13.59375,29.6875,77.5
1056,308,3/9/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.85,26.7,34.0,76.0,17.3125,33.375,42.5
1057,308,7/9/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.3,23.675,35.0,64.0,12.875,29.59375,43.75
1058,308,9/17/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.05,23.025,34.0,87.0,11.3125,28.78125,42.5
1059,308,9/21/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.675,25.225,28.5,90.5,12.09375,31.53125,35.625
1060,308,9/24/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.4,21.3,48.0,112.5,9.25,26.625,60.0
1061,308,9/28/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.9,25.725,47.5,101.0,13.625,32.15625,59.375
1062,308,1/10/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.25,23.025,59.5,123.0,11.5625,28.78125,74.375
1063,308,5/10/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.6,23.75,36.0,111.0,13.25,29.6875,45.0
1064,308,8/10/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.825,21.3,40.5,76.5,9.78125,26.625,50.625
1065,308,12/10/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.775,21.8,42.0,94.0,12.21875,27.25,52.5
1066,308,10/15/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.75,25.675,36.0,83.0,15.9375,32.09375,45.0
1067,308,10/19/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.125,22.525,42.5,104.0,11.40625,28.15625,53.125
1068,308,10/22/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.05,22.775,32.5,86.0,13.8125,28.46875,40.625
1069,308,10/26/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.8,26.4,40.5,84.5,16.0,33.0,50.625
1070,308,10/29/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.25,23.075,45.0,91.0,15.3125,28.84375,56.25
1071,308,2/11/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.46666667,29.56666667,88.33333333,181.3333333,16.8333333375,36.9583333375,102.77777777666667
1072,308,9/11/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.425,16.525,47.0,100.5,14.28125,20.65625,58.75
1073,308,12/11/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.55,23.25,28.0,83.0,13.1875,29.0625,35.0
1074,308,11/16/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.6,15.35,48.0,121.0,13.25,19.1875,60.0
1075,308,11/19/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.325,23.275,43.0,76.5,11.65625,29.09375,53.75
1076,308,11/23/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",13.25,23.4,48.0,90.5,16.5625,29.25,60.0
1077,308,11/26/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.425,25.925,64.5,93.5,11.78125,32.40625,80.625
1078,308,11/30/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.625,24.95,61.5,121.5,14.53125,31.1875,76.875
1079,308,7/12/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",12.075,22.775,34.5,101.5,15.09375,28.46875,43.125
1080,308,10/12/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.65,20.375,53.5,103.5,12.0625,25.46875,66.875
1081,308,12/14/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.925,23.0,30.5,97.5,13.65625,28.75,38.125
1082,308,12/21/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",10.875,25.925,56.0,115.5,13.59375,32.40625,70.0
1083,308,12/24/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.3,73.25,55.5,108.5,14.125,91.5625,69.375
1084,308,12/28/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",9.125,24.2,61.0,129.0,11.40625,30.25,76.25
1085,308,12/31/2010,Tamil Nadu,Madurai,"Kunnathur Chatram East Avani Mollai Street, Madurai",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",11.15,25.925,63.0,93.5,13.9375,32.40625,78.75
1086,309,4/1/2010,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.333333333,21.86666667,103.3333333,134.0,9.16666666625,27.3333333375,107.77777776666667
1087,309,6/1/2010,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",8.4,22.3,111.0,182.6666667,10.5,27.875,110.33333333333333
1088,309,8/1/2010,Tamil Nadu,Salem,"Sowdeswari College Building, Salem",Tamilnadu State Pollution Control Board,"Residential, Rural and other Areas",7.733333333,28.95,81.66666667,123.6666667,9.66666666625,36.1875,100.55555555666666
